Chemin,Transcription
C146_KK08_3.WAV,Akarmous
C146_KK08_5.WAV,Yettwagh oukermous ousegas-a
C147_KK09_2.WAV,Akemich
C147_KK09_3.WAV,Akourfaf
C147_KK09_4.WAV,Thserkem-dh thakemichth n 9renfel
C147_KK09_5.WAV,Yetcha aghroum dh akerfaf
C147_KK10_3.WAV,Akourdhach 
C147_KK10_4.WAV,Thekes-dh l9ech ikiwanen 
C147_KK10_5.WAV,Thakourdhachth am ourgaz-is
C147_KK11_2.WAV,Aroukthi 
C147_KK11_4.WAV,The3rek-dh aroukthi n lesfendj
C147_KK12_2.WAV,A3ekour
C147_KK12_4.WAV,I9el ourekthi-ni dh a3ekour
C147_KK13_2.WAV,Zkara
C147_KK14_2.WAV,chek
C147_KK14_3.WAV,amesak 
C147_KK14_4.WAV,Ikchem-itt chek
C147_KK14_5.WAV,Thoughedh kra imesaken 
C147_KK15_2.WAV,baylek
C147_KK15_4.WAV,Tte93adhen abridh n baylek
C147_KK15_5.WAV,Themchet achekou7-is s ouselak
C150_Ɣ01_1.WAV,gh
C150_Ɣ01_2.WAV,ghelef
C150_Ɣ01_3.WAV,ghli
C150_Ɣ01_4.WAV,Ighelef thagousthimth I s-dh-yough I lwethma-s
C150_Ɣ01_5.WAV,Yeghli yerza dheg ou9ejar
C150_Ɣ02_3.WAV,ghez
C150_Ɣ02_4.WAV,Thghoufer-dh imgharen-is dheg l3idh-a
C150_Ɣ02_5.WAV,Itheghzaz lkawkaw
C150_Ɣ03_2.WAV,ghleb
C150_Ɣ03_4.WAV,Yenough dh oumdhakel-is ighleb-ith
C150_Ɣ04_2.WAV,ghenes
C150_Ɣ04_5.WAV,Ighrem-as-dh idhrimen-is
C150_Ɣ05_3.WAV,derghel
C150_Ɣ05_4.WAV,Yeghle9 thawourth ghef woudhem-is
C150_Ɣ06_2.WAV,seghli
C150_Ɣ06_3.WAV,dhbegh
C150_Ɣ06_4.WAV,Yeseghli-th-idh soufel oukersi
C150_Ɣ07_3.WAV,begh
C150_Ɣ07_4.WAV,Yezdhegh akham n thejwerth
C150_Ɣ08_2.WAV,Agh
C150_Ɣ08_4.WAV,Yough thametout ara ikhedmen ghef yema-s
C151_Ɣ09_3.WAV,Agherbal
C151_Ɣ09_4.WAV,Thetchour thekhamth-is dh aghebar
C151_Ɣ09_5.WAV,Thsaf berkoukes s ougherbal n selk
C151_Ɣ10_2.WAV,Aghbel
C151_Ɣ10_3.WAV,Thighersi
C151_Ɣ10_5.WAV,Ikhdhem aparsyou n thghersi
C151_Ɣ11_1.WAV,gh
C151_Ɣ11_4.WAV,Itchour dh lechghal 
C151_Ɣ11_5.WAV,Ikes ak aghesmar-is
C151_Ɣ12_2.WAV,Thamezdhoughth
C151_Ɣ12_4.WAV,Yett9elib thamezdhoughth dheg themdhinth
C151_Ɣ12_5.WAV,Yestha7la thighimith yidh-s
C151_Ɣ13_2.WAV,Thighrathin
C151_Ɣ13_4.WAV,Soufghen thislith s theghrathin 
C151_Ɣ13_5.WAV,Thett7ibi thoufgha thamedith
C151_Ɣ14_1.WAV,gh
C151_Ɣ14_3.WAV,Ighes
C151_Ɣ14_4.WAV,Dh asefregh I sferghen fel-as 
C151_Ɣ14_5.WAV,Yett7ibi adh ilegh ighsan
C151_Ɣ15_4.WAV,Ikes-dh kra wedhghes seg ouyefki-ni
C151_Ɣ15_5.WAV,Yes3a thaghechth l3alith
C152_Ɣ01_1.WAV,gh
C152_Ɣ01_2.WAV,ghelef
C152_Ɣ01_3.WAV,ghli
C152_Ɣ01_4.WAV,Ighelef thagousthimth I s-dh-yough I lwethma-s
C152_Ɣ01_5.WAV,Yeghli yerza dheg ou9ejar
C152_Ɣ02_1.WAV,gh
C152_Ɣ02_3.WAV,ghez
C152_Ɣ02_4.WAV,Thghoufer-dh imgharen-is dheg l3idh-a
C152_Ɣ02_5.WAV,Itheghzaz lkawkaw
C153_Ɣ03_1.WAV,gh
C153_Ɣ03_2.WAV,ghleb
C153_Ɣ03_3.WAV,gheni
C153_Ɣ03_5.WAV,Ithedou yettgheni dheg oubridh
C153_Ɣ04_1.WAV,gh
C153_Ɣ04_2.WAV,ghenes
C153_Ɣ04_3.WAV,ghrem
C153_Ɣ04_4.WAV,Thghenes akhimar ghef ou9erouy-is
C153_Ɣ04_5.WAV,Ighrem-as-dh idhrimen-is
C155_Ɣ09_2.WAV,Aghebar
C155_Ɣ09_3.WAV,Agherbal
C155_Ɣ09_4.WAV,Thetchour thekhamth-is dh aghebar
C156_Ɣ10_1.WAV,gh
C156_Ɣ10_2.WAV,Aghbel
C156_Ɣ10_4.WAV,Thekhdhem aghbel amek ara throu7 dheg lehwa
C156_Ɣ10_5.WAV,Ikhdhem aparsyou n thghersi
C156_Ɣ11_3.WAV,Aghesmar
C156_Ɣ11_5.WAV,Ikes ak aghesmar-is
C156_Ɣ12_1.WAV,gh
C156_Ɣ12_2.WAV,Thamezdhoughth
C156_Ɣ12_3.WAV,Thighimith
C156_Ɣ12_4.WAV,Yett9elib thamezdhoughth dheg themdhinth
C157_Ɣ13_2.WAV,Thighrathin
C157_Ɣ13_4.WAV,Soufghen thislith s theghrathin 
C157_Ɣ13_5.WAV,Thett7ibi thoufgha thamedith
C157_Ɣ14_1.WAV,gh
C157_Ɣ14_3.WAV,Ighes
C157_Ɣ14_5.WAV,Yett7ibi adh ilegh ighsan
C158_L13_1.WAV,l
C158_L13_4.WAV,Thelha thikli i yimgharen
C158_L13_5.WAV,Ye9im adh yestha3fou gher thili
C158_L14_2.WAV,Thikwal
C158_L14_3.WAV,Ou9bel
C158_L14_4.WAV,Yettrou7ou  thikwal akham yimgharen
C158_L14_5.WAV,ou9bel adh thesew l7outh thkhedem-as le7wal
C158_L15_2.WAV,Lfal
C158_L15_3.WAV,Amersoul
C158_L15_4.WAV,"Thisith n theslith I thamemth, dh lfal yelhan"
C159_L01_1.WAV,l
C159_L01_2.WAV,La3i
C159_L01_3.WAV,Lhou 
C159_L01_5.WAV,Lhou kan dh lechghal-ik
C159_L02_3.WAV,L7e9
C159_L02_4.WAV,Le9dhen azemour
C159_L03_1.WAV,l
C159_L03_2.WAV,L3eb
C159_L03_3.WAV,Ali
C159_L03_4.WAV,Thel3eb dh themdhoukal-is
C159_L03_5.WAV,Youli thaseloumth yeghli-dh
C159_L04_1.WAV,l
C159_L04_2.WAV,Ldhi
C159_L05_1.WAV,l
C159_L05_3.WAV,bele3
C159_L06_2.WAV,Azel
C159_L06_3.WAV,Bedel
C159_L06_4.WAV,Youzel dh imdhoukal-is
C159_L06_5.WAV,Thbedel amkan 
C159_L07_1.WAV,l
C159_L07_2.WAV,3ijel
C159_L07_3.WAV,z7el
C159_L07_4.WAV,Th3oujel-dh seg lkhedhma 
C159_L07_5.WAV,Z7el chwiya dheg oubridh 
C159_L08_2.WAV,oughal
C159_L08_3.WAV,Lebsa
C159_L08_4.WAV,youghal  sani I dh-yousa
C159_L08_5.WAV,Yal as s lebsa thajdhith
C160_L09_1.WAV,l
C160_L09_2.WAV,La3thab
C160_L09_3.WAV,Lmithal
C160_L09_4.WAV,Tharwa la3thab dhi themzi-s
C160_L09_5.WAV,Yeli-m dh lmithal yeli
C160_L10_1.WAV,l
C160_L10_2.WAV,azal
C160_L10_3.WAV,Lferka
C160_L10_4.WAV,Yefka-as azal dh chan I le9raya
C160_L10_5.WAV,Fghenth-as-dh lferkath dheg ou9ejar-is
C160_L11_1.WAV,l
C160_L11_2.WAV,Thel9a
C160_L11_3.WAV,Adhela3
C160_L11_4.WAV,Igzem-dh thel9a legraf
C160_L11_5.WAV,Itchour-dh atela3 dh l9edhyan
C160_L12_1.WAV,l
C160_L12_3.WAV,Chethla
C160_L12_5.WAV,Thakhesayth-a dh chethla-ni thakoumlanth
C160_L13_1.WAV,l
C160_L13_2.WAV,Thikli
C160_L13_4.WAV,Thelha thikli i yimgharen
C160_L13_5.WAV,Ye9im adh yestha3fou gher thili
C160_L14_1.WAV,l
C160_L14_4.WAV,Yettrou7ou  thikwal akham yimgharen
C160_L15_3.WAV,Amersoul
C160_L15_4.WAV,"Thisith n theslith I thamemth, dh lfal yelhan"
C161_L01_1.WAV,l
C161_L01_2.WAV,La3i
C161_L01_3.WAV,Lhou 
C161_L01_4.WAV,Yettla3i oulach 7ed
C161_L02_1.WAV,l
C161_L02_2.WAV,L9edh
C161_L02_3.WAV,L7e9
C161_L02_4.WAV,Le9dhen azemour
C161_L02_5.WAV,Thel7e9 ghour-s thena-as
C161_L03_1.WAV,l
C161_L03_2.WAV,L3eb
C161_L03_3.WAV,Ali
C161_L03_5.WAV,Youli thaseloumth yeghli-dh
C161_L04_1.WAV,l
C161_L04_2.WAV,Ldhi
C161_L04_3.WAV,Selfegh
C162_L08_1.WAV,l
C162_L08_2.WAV,oughal
C162_L08_3.WAV,Lebsa
C162_L08_4.WAV,youghal  sani I dh-yousa
C162_L09_2.WAV,La3thab
C162_L10_1.WAV,l
C162_L10_2.WAV,azal
C162_L10_4.WAV,Yefka-as azal dh chan I le9raya
C162_L10_5.WAV,Fghenth-as-dh lferkath dheg ou9ejar-is
C162_L11_1.WAV,l
C162_L11_2.WAV,Thel9a
C162_L11_3.WAV,Adhela3
C162_L11_4.WAV,Igzem-dh thel9a legraf
C162_L11_5.WAV,Itchour-dh atela3 dh l9edhyan
C162_L12_1.WAV,l
C162_L12_2.WAV,Thawla 
C162_L12_5.WAV,Thakhesayth-a dh chethla-ni thakoumlanth
C163_L13_1.WAV,l
C163_L13_4.WAV,Thelha thikli i yimgharen
C163_L14_1.WAV,l
C163_L14_3.WAV,Ou9bel
C163_L14_4.WAV,Yettrou7ou  thikwal akham yimgharen
C163_L14_5.WAV,ou9bel adh thesew l7outh thkhedem-as le7wal
C163_L15_1.WAV,l
C163_L15_2.WAV,Lfal
C163_L15_4.WAV,"Thisith n theslith I thamemth, dh lfal yelhan"
C163_L15_5.WAV,Yough amersoul wakal dheg thadarth
G000_B02_1.wav,B 
G000_B02_2.wav,Bez 
G000_B02_3.wav,Berbek 
G000_B02_4.wav,Thebez ichetiten dheg waman i7man 
G000_B02_5.wav,Yesberbek ak thichoufthin-is 
G002_V13_1.wav,B 
G002_V13_2.wav,abernous 
G002_V13_3.wav,Dhnoub 
G002_V13_4.wav,Yelsa abernous n jedi-s 
G002_V13_5.wav,Yettawi-dh ala dhnoub ghef yiri-s 
G003_V02_1.wav,B 
G003_V02_2.wav,Bed 
G003_V02_3.wav,Bren 
G003_V02_4.wav,Ibed almi th-9er7en yitaren-is 
G003_V02_5.wav,Ibren amrar almi ye9ers 
G004_Č05_1.wav,tch 
G004_Č05_2.wav,Tcheftchef 
G004_Č05_3.wav,Tchentchen 
G004_Č05_4.wav,Koul 3mal itcheftchif 
G004_Č05_5.wav,Thedou dheg oubridh akhelkhal-is yetchentchoun 
G005_Č08_1.wav,tch
G005_Č08_2.wav,Etch 
G005_Č08_3.wav,Tchina 
G005_Č08_4.wav,Yetcha aghroum dh zith 
G005_Č08_5.wav,Tchina-ayi semoum-ith am l9ares 
G006_D12_1.wav,dh 
G006_D12_2.wav,Dou7 
G006_D12_3.wav,Adherwich 
G006_D12_4.wav,Indjer-dh dou7 s ousghar 
G006_D12_5.wav,Ye9el dh adherwich dheg thadarth 
G007_D13_1.wav,dh
G007_D13_2.wav,Thadarth 
G007_D13_3.wav,Thezdheg 
G007_D13_4.wav,Nejma3en wath thadarth adh froun ougouren-nsen 
G007_D13_5.wav,Thett7ibi thezdheg 
G008_D14_1.wav,dh
G008_D14_2.wav,Thadhouli 
G008_D14_3.wav,Afedikh 
G008_D14_4.wav,Thesbour thadhouli i mi-s 
G008_D14_5.wav,Yetcha afedikh 9rib yewet gher lmouth 
G009_D15_1.wav,dh
G009_D15_2.wav,Adhaynin 
G009_D15_3.wav,Ibedi 
G009_D15_4.wav,Ayen n zyadha athan dheg oudhaynin 
G009_D15_5.wav,I9re7-ith ou3rour-is s ibedi 
G011_Č10_1.wav,tch 
G011_Č10_2.wav,Tcharak 
G011_Č10_3.wav,Tchektchouka 
G011_Č10_4.wav,Thekhdhem-dh le7lawath n tcharak 
G011_Č10_5.wav,Thekhdhem tchektchouka i lfatour 
G012_Č07_1.wav,tch 
G012_Č07_2.wav,Ntchew 
G012_Č07_3.wav,Sfitchew 
G012_Č07_4.wav,Yentchew ak ouchekou7-is 
G012_Č07_5.wav,Ichat-ak asfitchew dhina 
G013_Č13_1.wav,tch 
G013_Č13_2.wav,Ametchim 
G013_Č13_3.wav,Thatche3ninth 
G013_Č13_4.wav,Yeka-th oumetchim dheg thadarth 
G013_Č13_5.wav,Awar as-dh-thekchem thtche3ninth-is 
G014_Č14_1.wav,tch 
G014_Č14_2.wav,Thatcharth 
G014_Č14_3.wav,Thoutch7a 
G014_Č14_4.wav,Yekfa thatcharth waman 
G014_Č14_5.wav,Dh thoutch7a i thetcha7 gher oukham n baba-s 
G018_D11_1.wav,dh 
G018_D11_2.wav,Dhwam 
G018_D11_3.wav,Dhre3 
G018_D11_4.wav,L9ech n bera thera-then i dhwam 
G018_D11_5.wav,Yesekhdham dhra3 ghef imezyanen 
G021_D14_1.wav,dh 
G021_D14_2.wav,Thadhouli 
G021_D14_3.wav,Afedikh 
G021_D14_4.wav,Thesbour thadhouli i mi-s 
G021_D14_5.wav,Yetcha afedikh 9rib yewet gher lmouth 
G023_D15_1.wav,dh 
G023_D15_2.wav,Adhaynin 
G023_D15_3.wav,Ibedi 
G023_D15_4.wav,Ayen n zyadha athan dheg oudhaynin 
G023_D15_5.wav,I9re7-ith ou3rour-is s ibedi 
G024_D01_1.wav,dh 
G024_D01_2.wav,Dou 
G024_D01_3.wav,Dem 
G024_D01_4.wav,Andha irou7 baba-s adh yedou 
G024_D01_5.wav,Thedem ayen thou7wadj kan 
G027_Č08_1.wav,tch 
G027_Č08_2.wav,Etch 
G027_Č08_3.wav,Tchina 
G027_Č08_4.wav,Yetcha aghroum dh zith 
G027_Č08_5.wav,Tchina-ayi semoum-ith am l9ares 
G031_M13_1.wav,m 
G031_M13_2.wav,Asemit 
G031_M13_3.wav,Lidham 
G031_M13_4.wav,Asemit ousegas-a 9esi7 
G031_M13_5.wav,Lmer9a-yi thetchour dh lidham 
G032_M14_1.wav,m 
G032_M14_2.wav,Anezgoum 
G032_M14_3.wav,Aledjam 
G032_M14_4.wav,Mazal-as anezgoum n lbak 
G032_M14_5.wav,Thekthouniya-yi thaledjamth 
G033_M15_1.wav,m 
G033_M15_2.wav,A9dhim 
G033_M15_3.wav,akham 
G033_M15_4.wav,Yeseghli l7ara tha9dhimth 
G033_M15_5.wav,Yedja-dh sin yekhamen i mi-s 
G035_J02_1.wav,j 
G035_J02_2.wav,Jme3 
G035_J02_3.wav,J3er 
G035_J02_4.wav,Yejme3 idhrimen-is 
G035_J02_5.wav,Yej3er imi yemzel sdhath-s 
G036_J03_1.wav,j 
G036_J03_2.wav,J3e9 
G036_J03_3.wav,jnou 
G036_J03_4.wav,Je39en-as waman 
G036_J03_5.wav,Yemouth our dh-yejni kra 
G037_J04_1.wav,j 
G037_J04_2.wav,jereb 
G037_J04_3.wav,Ji 
G037_J04_4.wav,Ijereb dhachou yeswa la3thab 
G037_J04_5.wav,Yeji seg lehlak-is 
G039_J06_1.wav,j 
G039_J06_2.wav,3ijel 
G039_J06_3.wav,rjou 
G039_J06_4.wav,Yett3ajal dheg oubridh 
G039_J06_5.wav,Yourja gma-s almi yefegh 
G040_J07_1.wav,j 
G040_J07_2.wav,Brej 
G040_J07_3.wav,Mzoulej 
G040_J07_4.wav,Yebrej bou3jaj i dh-sewagh 
G040_J07_5.wav,Mzouljen iterchounen-a dh zith 
G042_J10_1.wav,j 
G042_J10_2.wav,Ajgou 
G042_J10_3.wav,Ajeradh 
G042_J10_4.wav,Yerza dheg oujgou wa3rour 
G042_J10_5.wav,Yetchour yiger dh ajeradh 
G043_J10_1.wav,j 
G043_J10_2.wav,Ajgou 
G043_J10_3.wav,Ajeradh 
G043_J10_4.wav,Yerza dheg oujgou wa3rour 
G043_J10_5.wav,Yetchour yiger dh ajeradh 
G044_J11_1.wav,j 
G044_J11_2.wav,Thajma3th 
G044_J11_3.wav,Thijoujar 
G044_J11_4.wav,Thetchour thejma3th dh irgazen 
G044_J11_5.wav,Fghenth-as-dh thjoujar dheg ou9ejar-is 
G047_Q14_1.wav,9 
G047_Q14_2.wav,L7a9 
G047_Q14_3.wav,Lebra9 
G047_Q14_4.wav,Our dh-yeni kra ala l7a9 
G047_Q14_5.wav,Dhefir lebra9 yettas-dh ra3dh 
G048_Q15_1.wav,9 
G048_Q15_2.wav,A39ou9 
G048_Q15_3.wav,Le7ba9 
G048_Q15_4.wav,Thekes a39ou9 n thebseltt 
G048_Q15_5.wav,Thesekhlat le7ba9 i lmakla-s 
G050_M04_1.wav,m 
G050_M04_2.wav,3emer 
G050_M04_3.wav,3emedh 
G050_M04_4.wav,Th3emer ledjwaz gher tharbouyth 
G050_M04_5.wav,Our as-th3emedh ara imi theweth-ith 
G051_M02_1.wav,m 
G051_M02_2.wav,Meni 
G051_M02_3.wav,Mekthi 
G051_M02_4.wav,Yettmeni adh thekfou cheda fel-as 
G051_M02_5.wav,Yemektha-dh lehdhour yema-s 
G051_M03_1.wav,m 
G051_M03_2.wav,Msel 
G051_M03_4.wav,Themsel-s aghroum a9ouran 
G053_M11_1.wav,m 
G053_M11_2.wav,Lma7el 
G053_M11_3.wav,A9ermoudh 
G053_M11_4.wav,Yewet-dh lma7el adh nrou7 
G053_M11_5.wav,S9ef oukham-is s ou9ermoudh 
G054_M12_1.wav,m 
G054_M12_2.wav,Thaghemourth 
G054_M12_3.wav,Thazmerth 
G054_M12_4.wav,Yeweth afous-is a thghemourth n thewourth 
G054_M12_5.wav,Thekfa thezmerth n yema 
G055_M13_1.wav,m 
G055_M13_2.wav,Asemit 
G055_M13_3.wav,Lidham 
G055_M13_4.wav,Asemit ousegas-a 9esi7 
G055_M13_5.wav,Lmer9a-yi thetchour dh lidham 
G056_M14_1.wav,m 
G056_M14_2.wav,Anezgoum 
G056_M14_3.wav,Aledjam 
G056_M14_4.wav,Mazal-as anezgoum n lbak 
G056_M14_5.wav,Thekthouniya-yi thaledjamth 
G057_M15_1.wav,m 
G057_M15_2.wav,A9dhim 
G057_M15_3.wav,akham 
G057_M15_4.wav,Yeseghli l7ara tha9dhimth 
G057_M15_5.wav,Yedja-dh sin yekhamen i mi-s 
G059_D02_1.wav,dh 
G059_D02_3.wav,Dhhen 
G059_D02_5.wav,Thedhhen seksou s dhhan 
G059_D03_1.wav,dh 
G059_D03_2.wav,Dez 
G059_D03_3.wav,Dh3en 
G059_D03_4.wav,Thedez kra n theskerth 
G059_D03_5.wav,Thedh3en thettes l9ahwa thaberkanth 
G060_D04_1.wav,dh 
G060_D04_2.wav,Der 
G060_D04_3.wav,Derghel 
G060_D04_4.wav,Yeder sin wousan kan imouth 
G060_D04_5.wav,Yeweth-ith gher thit yesdherghel-ith 
G060_D05_1.wav,dh 
G060_D05_2.wav,Bedel 
G060_D05_5.wav,Iwedef-as abidhoun adh th-idh yetchar 
G061_D05_1.wav,dh 
G061_D05_3.wav,Wedef 
G061_D05_5.wav,Iwedef-as abidhoun adh th-idh yetchar 
G061_D06_1.wav,dh 
G061_D06_2.wav,Ndhef 
G061_D06_3.wav,Fedekh 
G061_D06_4.wav,Yesendhef-as ldjer7-is 
G061_D06_5.wav,Iweth-ith s oublat ifedekh-ith 
G062_D07_1.wav,dh 
G062_D07_2.wav,Izdhig 
G062_D07_3.wav,Ldhi 
G062_D07_4.wav,Sizdheg thawouourth-ik 
G062_D07_5.wav,Yeldhi ak thiwoura n thekhamin 
G062_D08_1.wav,dh 
G062_D08_2.wav,Bed 
G062_D08_4.wav,Ibed ghef oumnar n thewourth 
G063_D08_1.wav,dh 
G063_D08_3.wav,Dehn 
G063_D08_5.wav,Thettara dehn i wayen yelan 
G063_D09_1.wav,dh 
G063_D09_2.wav,Derya 
G063_D09_3.wav,Daw 
G063_D09_4.wav,As-dh-yerza9 rebi derya isel7en 
G063_D09_5.wav,A9lagh ak daw le3naya rebi 
G064_D10_1.wav,dh 
G064_D10_2.wav,Di9 
G064_D10_3.wav,Dhnoub 
G064_D10_4.wav,"Akham-nsen mezi, zedhghen dheg di9 "
G064_D10_5.wav,Adh as-yeghfer rebi dhnoub-is 
G064_D11_1.wav,dh 
G064_D11_2.wav,Dhwam 
G064_D11_4.wav,L9ech n bera thera-then i dhwam 
G065_D11_1.wav,dh 
G065_D11_3.wav,Dhre3 
G065_D11_5.wav,Yesekhdham dhra3 ghef imezyanen 
G065_D12_1.wav,dh 
G065_D12_2.wav,Dou7 
G065_D12_3.wav,Adherwich 
G065_D12_4.wav,Indjer-dh dou7 s ousghar 
G065_D12_5.wav,Ye9el dh adherwich dheg thadarth 
G066_D13_1.wav,dh 
G066_D13_2.wav,Thadarth 
G066_D13_3.wav,Thezdheg 
G066_D13_4.wav,Nejma3en wath thadarth adh froun ougouren-nsen 
G066_D13_5.wav,Thett7ibi thezdheg 
G066_D14_1.wav,dh 
G066_D14_2.wav,Thadhouli 
G066_D14_4.wav,Thesbour thadhouli i mi-s 
G067_D14_1.wav,dh 
G067_D14_3.wav,Afedikh 
G067_D14_5.wav,Yetcha afedikh 9rib yewet gher lmouth 
G067_D15_1.wav,dh 
G067_D15_2.wav,Adhaynin 
G067_D15_3.wav,Ibedi 
G067_D15_4.wav,Ayen n zyadha athan dheg oudhaynin 
G067_D15_5.wav,I9re7-ith ou3rour-is s ibedi 
G068_D01_1.wav,dh
G068_D01_2.wav,Dou 
G068_D01_3.wav,Dem 
G068_D01_4.wav,Andha irou7 baba-s adh yedou 
G068_D01_5.wav,Thedem ayen thou7wadj kan 
G068_D02_1.wav,dh
G068_D02_2.wav,Del 
G068_D02_4.wav,Yedel snath n th7ouyak 
G069_D02_1.wav,dh
G069_D02_3.wav,Dhhen 
G069_D02_5.wav,Thedhhen seksou s dhhan 
G069_D03_1.wav,dh
G069_D03_2.wav,Dez 
G069_D03_3.wav,Dh3en 
G069_D03_4.wav,Thedez kra n theskerth 
G069_D03_5.wav,Thedh3en thettes l9ahwa thaberkanth 
G070_D04_1.wav,dh
G070_D04_2.wav,Der 
G070_D04_3.wav,Derghel 
G070_D04_4.wav,Yeder sin wousan kan imouth 
G070_D04_5.wav,Yeweth-ith gher thit yesdherghel-ith 
G070_D05_1.wav,dh
G070_D05_2.wav,Bedel 
G070_D05_4.wav,Yal thaswi7th nettath dh abedel 
G071_Q04_1.wav,9 
G071_Q04_2.wav,Se9cher 
G071_Q04_3.wav,L9et 
G071_Q04_4.wav,Ise9cher-dh thatchinath 
G071_Q04_5.wav,Le9ten azemour 
G071_Q05_1.wav,9 
G071_Q05_2.wav,F9e3 
G071_Q05_3.wav,Sfi9edh 
G071_Q05_4.wav,La3i-th kan adh if9e3 
G071_Q05_5.wav,Thesfa9edh i mi-s ma yela our yettrou ara 
G071_Q06_1.wav,9 
G071_Q06_2.wav,ghle9 
G071_Q06_3.wav,3ele9 
G071_Q06_4.wav,fegh ghle9 thawourth 
G071_Q06_5.wav,Th3ele9 iman-is a thzemourth 
G072_Q07_1.wav,9 
G072_Q07_2.wav,thle9 
G072_Q07_3.wav,7re9 
G072_Q07_4.wav,Thethle9 dheg thekhamth-is thettferidj 
G072_Q07_5.wav,Ye7re9 yilemzi gher fransa 
G072_Q08_1.wav,9 
G072_Q08_2.wav,ghre9 
G072_Q08_3.wav,9bala 
G072_Q08_4.wav,Yeghre9 dheg wasif 
G072_Q08_5.wav,Irou7 9bala s akham 
G072_Q09_1.wav,9 
G072_Q09_2.wav,9rib 
G072_Q09_3.wav,9sadha 
G072_Q09_4.wav,9rib adh il7e9 s akham 
G072_Q09_5.wav,Irouh 9sadha s agherbaz 
G073_Č01_1.wav,tch 
G073_Č01_2.wav,Tche7 
G073_Č01_4.wav,Thetcha7 thmetout throu7 akham n baba-s 
G073_Č01_5.wav,Yetchour abou9al n waman 
G074_Č02_1.wav,tch 
G074_Č02_3.wav,Tchewtchew 
G074_Č02_5.wav,Tchewtchiwen yifrakh dheg l3ech 
G074_Č03_1.wav,tch 
G074_Č03_2.wav,Tchernen 
G074_Č03_3.wav,Tche3tche3 
G074_Č03_4.wav,Tchernen-dh kra yidhrimen gher l9a3a 
G074_Č03_5.wav,Thetcha3tchi3 fel-as 9rib thetcha-tt 
G075_Č01_1.wav,tch 
G075_Č01_2.wav,Tche7 
G075_Č01_3.wav,Tchar 
G075_Č01_4.wav,Thetcha7 thmetout throu7 akham n baba-s 
G075_Č01_5.wav,Yetchour abou9al n waman 
G075_Č02_1.wav,tch 
G075_Č02_2.wav,Tchele9 
G075_Č02_4.wav,Itchele9-ith-idh gma-s seg oufous-istchewtchiwen 
G075_Č14_1.wav,tch 
G075_Č14_3.wav,Thoutch7a 
G075_Č14_5.wav,Dh thoutch7a i thetcha7 gher oukham n baba-s 
G075_Č15_1.wav,tch 
G075_Č15_2.wav,Matchi 
G075_Č15_3.wav,Outchi 
G075_Č15_4.wav,Matchi ala ketch i yelan 
G075_Č15_5.wav,Yefka-th rebi 7acha dheg woutchi dh noudham 
G076_Č14_1.wav,tch 
G076_Č14_3.wav,Thoutch7a 
G076_Č14_5.wav,Dh thoutch7a i thetcha7 gher oukham n baba-s 
G076_Č15_1.wav,tch 
G076_Č15_2.wav,Matchi 
G076_Č15_3.wav,Outchi 
G076_Č15_4.wav,Matchi ala ketch i yelan 
G076_Č15_5.wav,Yefka-th rebi 7acha dheg woutchi dh noudham 
G077_Č04_1.wav,tch 
G077_Č04_2.wav,Tchelbet 
G077_Č04_3.wav,Tchilbeb 
G077_Č04_4.wav,Tchelbiten warach dheg waman 
G077_Č04_5.wav,Yetchilbib yibki seg thejra gher thayedh 
G077_Č08_1.wav,tch 
G077_Č08_2.wav,Etch 
G077_Č08_3.wav,Tchina 
G077_Č08_4.wav,Yetcha aghroum dh zith 
G077_Č08_5.wav,Tchina-ayi semoum-ith am l9ares 
G077_Č10_1.wav,tch 
G077_Č10_2.wav,Tcharak 
G077_Č10_3.wav,Tchektchouka 
G077_Č10_4.wav,Thekhdhem-dh le7lawath n tcharak 
G077_Č10_5.wav,Thekhdhem tchektchouka i lfatour 
G078_Č04_1.wav,tch 
G078_Č04_2.wav,Tchelbet 
G078_Č04_3.wav,Tchilbeb 
G078_Č04_4.wav,Tchelbiten warach dheg waman 
G078_Č04_5.wav,Yetchilbib yibki seg thejra gher thayedh 
G078_Č08_1.wav,tch 
G078_Č08_2.wav,Etch 
G078_Č08_3.wav,Tchina 
G078_Č08_4.wav,Yetcha aghroum dh zith 
G078_Č08_5.wav,Tchina-ayi semoum-ith am l9ares 
G078_Č10_1.wav,tch 
G078_Č10_2.wav,Tcharak 
G078_Č10_3.wav,Tchektchouka 
G078_Č10_4.wav,Thekhdhem-dh le7lawath n tcharak 
G078_Č10_5.wav,Thekhdhem tchektchouka i lfatour 
G079_Č04_1.wav,tch 
G079_Č04_2.wav,Tchelbet 
G079_Č04_3.wav,Tchilbeb 
G079_Č04_4.wav,Tchelbiten warach dheg waman 
G079_Č04_5.wav,Yetchilbib yibki seg thejra gher thayedh 
G079_Č08_1.wav,tch 
G079_Č08_2.wav,Etch 
G079_Č08_3.wav,Tchina 
G079_Č08_4.wav,Yetcha aghroum dh zith 
G079_Č08_5.wav,Tchina-ayi semoum-ith am l9ares 
G079_Č10_1.wav,tch 
G079_Č10_2.wav,Tcharak 
G079_Č10_3.wav,Tchektchouka 
G079_Č10_4.wav,Thekhdhem-dh le7lawath n tcharak 
G079_Č10_5.wav,Thekhdhem tchektchouka i lfatour 
G080_Č02_1.wav,tch 
G080_Č02_2.wav,Tchele9 
