Call ID,Status,Corrected Transcription,Timestamp,Incident Type
Appelle 395.wav,corrected,"— L'7imaya l'madania, oui. — L'7imaya l'madania wech9a adaessem ar dagi Ta9aryeth— D'achou yellan? — Deg Boutagout vouthaguth, yiwen wekhem akenni, je pense yella yiwen ig helken l'Corona dhina Ma3lich adasem attezrem. — Corona? — Corona, yiwen i7lek Corona vraiment. — aah Anda exact? —zrid, Ta9aryeth Boutagout?. — Eh. — Abrid n Boutagout, din yakan assemd kan aknid9avleghl. — D'accord, eh  D'accord Sa7a.",2026-03-10T15:53:25.288887,medical_emergency
Appelle 396.wav,corrected,"— Allo salam alaykoum. — Oui l'7imaya l'madaniya f l'istima3. — L'7imaya madaneya wechqa drohem aar la telier ndaglaw d yiwth daayi the7kem afusis sethmachint lekhyada  afusis akk ijer7ed. — Eh, wemba3d? Grave yakhi? — Ah c'est grave wlh thekchem akagi thsegnith g fussiss . — D'accord,tura dencheye3  l'ambulance. —dayi kan g chemini ima3liwen!",2026-03-10T15:55:48.867324,medical_emergency
Appelle 397.wav,corrected,"L'7imaya l'madaniya fel istima3 oui?  —allo  L'7imaya l'madaniya wech9a  adassem ar  dagi chemini exact avrid igttawin ar les djeroud
— Dachu illan? — d Yiweth n tomobile athan theghli ar yeghzer. — Llant les victimes? — wina kan igellan akn dakhel messkin — umba3d amk ? I thsuffughem? Ur tezumirem ara tsufghem? — athan Ur nezmer ara meme pas anssob dakessar  theghli vraiment un cas très grave ru7em ad sauvem  chwiya inshallah. — D'accord ih, d'accord.",2026-03-10T16:01:15.702107,accident_vehicular
Appelle 398.wav,corrected,"L7imaya lmadaniya fl'istima3, oui?
...Allo salam 3laykoum wech9a adassem ardagi th3elmed ganida?...anda?... sou9 ufella sou9 ufella zrid ama tt3edid sidi aich avrid ittawin sidi aich ar chemini ...ih?... Exactement Souk uFella...ih?..., en face n la mairie.
...Dachu i llan?
... Atan d yiwen uxam  akeni sin ttenaghen argaz ttmettuth ...umba3d amk madam aa....iker  ubagar amadame athaan aa...
ih la3iyasen i la police a madam Nkni nettawi nkni nttased nttawi wayetnin les blesses ikel...
amdefkegh numeronsen ?
ih wellah ghas fkiyid numeronsen madam.
17....17 d'accord, sa7it.
... Sa7a.",2026-03-10T16:09:07.299596,assault_violence
Appelle 399.wav,corrected,"Allo Salam alaykoum. — Oui alaykoum salam, l'7imaya l'madaniya. — wech9a dassem aa dassem  ar Qsar, Bachich 1. — Dachu illan? — d Yiwen n wergaz iweth thamtutis,... yewwet tametothis?.... iwethit une3lim ma yenghatt nagh ma wech9a d3ajlem chweya berchich 1 akenqavlegh nki.... — thlo3atasen i la police ah? — senlu3aghara fkiyid numero nsn amadam? — 17. — 17? Sa7it. — Sa7a.",2026-03-10T16:13:07.745665,accident_pedestrian
Appelle 400.wav,corrected,"— Allo, Salam alaykoum. 
— Wa3alaykoum salam,oui  l7imaya lmadaniya. 
— wch9a dassem ardagi  Tizmelt. 
— Dachu yellan di Tizmelt? 
— Tizmelt, l'arrêt de bus n Tezmelt. 
— Ah, dachu yellan? 
— Yiweh n tomobil thenqleb  gobrid ykn avrid n Tizmelt... zath 'arrêt exact... tenqleb t-tomobil. 
— Amek tenqleb? 
— Tenqleb i-man-is. 
— Lellan les blessés? 
—parc que zrid itteched wevrid les blessés sûrement llan daxel parce que atan la famille . 
— D'accord ih, d'accord tura dencheye3.
— sa7a",2026-03-10T16:16:22.452726,accident_vehicular
appelle 445.wav,corrected,Operator: Allo ...,2026-03-10T13:33:32.516582,unknown
appelle 446.wav,corrected,— 7imaya an3am ? Allo?,2026-03-10T13:34:21.696113,unknown
appelle 447.wav,corrected,niramd dayi les pompiers ... yah amé 3ziz sam7iyi ... ulach felase a tamgharth ?? sa7a filamen ..  d'accord ,2026-03-10T13:36:47.708089,unknown
appelle 448.wav,corrected,— Allo l7imaya. Allo l7imaya. — Allo. — Oui les pompiers nebgayeth - allo salam ou3likoum ,2026-03-10T13:38:16.135140,unknown
appelle 449.wav,corrected,"7imaya An3em  — Allo, azul, sba7 l'khir. — Akhir  — Sba7 l'khir agma, ghaltagh, ghaltagh,  awali sam7iyi. — Okay, d'accord machi mouchkil. — Sa7it. — Sa7a.",2026-03-10T13:40:00.443466,unknown
appelle 450.wav,corrected, [conversation en arrière-plan] oulah lah ghaleb achou akkhemer a agma aweh tgheltet agma .. a farid aaa gesveh it3assa dergaoui  dergaoui dergaoui welleh ghoures sa3a midilou3a oulach les ambulance alami toura atafeteth g cem zrit ahid polyclinique sid ali lebher a ila cem imsawen thoura asla3ir atafteth dina dergaoui eh kechmem eh  ok sa7a thoura asla3ir wina au fond machi ....,2026-03-10T13:45:46.008689,unknown
appelle 451.wav,corrected," — 7imaya Allo  Allo oui — Mselkhir felawen  — Massa a nour — Protection civile yakh ? . — An3am agma eh . —ne3metek dayma  noukni d  yiwen n restaurant nni gher la pharmacie. — Amek? — wina is3an a restaurant dina 3asli . — Anida? — dayi g ighil Ali . — A khati, dayi n bgayeth ? — A bgayeth  - an3am eh  — eh dagi n Ighil ali , dachu numéro walla dachu? — Da9i9a kan .- Eh  — a marki ayamdakel : 034 - Ayweh -36... — 034 36, sahit. — 84 82. — 84 82. Barak Allahu fik. — Sa7a beslama. — Yarhemwaldik  agma sa7a",2026-03-10T13:52:48.317511,unknown
appelle 452.wav,corrected,—7imaya An3am - welleh mawikhthid a nassim goumer adawigh ,2026-03-10T13:54:36.239605,unknown
appelle 453.wav,corrected,— 7imaya allo ... ,2026-03-10T13:55:51.906632,unknown
appelle 454.wav,corrected,— Ya Abdelkrim!  Ya Abdelkrim! — Ah! — Anidhak ! — A les pompiers dayi  — the3yit eh ? — eh - ila lgaz ner khati ,2026-03-10T13:58:30.864589,unknown
appelle 455.wav,corrected,7imaya an3am - ayahviv oul7i9nara - Athan 9rib ad le79en   Athan 9rib ad le79en i9reb ghourek ayamdakel   - Aya bien Sa7a. -Sa7a.,2026-03-10T14:01:31.003356,unknown
appelle 456.wav,corrected,Allo l'7imaya oui ...,2026-03-10T14:03:48.078614,unknown
appelle 457.wav,corrected,7imaya Oui ,2026-03-10T14:05:02.681710,unknown
appelle 458.wav,corrected,— Allo ma3liche teflixini 3achralaf -d'accord  dayen tfouket a ? - ma3lishe teflixini 3achralaf ? ,2026-03-10T14:06:22.140239,unknown
appelle 459.wav,corrected,L'7imaya l'madaniya an3am ,2026-03-10T14:07:14.946019,unknown
appelle 460.wav,corrected,vghighara adeyner -zmirtara ateynet aa  - khati - ahlil  hhh ,2026-03-10T14:08:26.345032,unknown
appelle 461.wav,corrected,"—7imaya An3am allo ?  — Allo, l'protection? — An3am. — ",2026-03-10T14:09:42.934022,unknown
appelle 462.wav,corrected,7imaya madania allo allo allo ..,2026-03-10T14:11:13.737318,unknown
appelle 463.wav,corrected,7imaya an3am Allo? Allo? ,2026-03-10T14:12:08.456414,unknown
appelle 464.wav,corrected,"—7imaya  An3am. — Akhir -Azul  — achou khemen ase9i ? — Ase9i? .— Ih, Achou dkhemen ? — welleh ma3elmer  — Zayed? — Eh? Zayed, zayed. — Zayed ifer .- Mais gharghase oulach ar portable is fhimrara achou igelan   — Ah machi seb7ayi ikdilou3a a ? — ilou3ayid izgeli wa7ed  balek 10 minutes — Ah, thoura asnnir asenla3ir  asninir —kiech tla3irase ar portable ines igouma adi3edi  .. — thoura an7ouf fellase anezer InchaAllah. — Ok, d'accord amé 3li  - Sa7a amé 3ziz  sa7a. - Sa7a, sa7a.",2026-03-10T14:18:08.653135,other
appelle 465.wav,corrected,"— Nirak les ambulances ner  actuellement occupées at Patientit  chwiya negh akdeker numéro n  SAMU. — L'numero? — SAMU, 115. — 115? — An3am— D'accord, ya3tik sa7a. — Sa7a.",2026-03-10T14:21:07.674238,unknown
appelle 466.wav,corrected,- oumbe3 tawiniyi ar sbitar  l'ambulance l'asbiji wina — Ah oui anida ?  — A9lin terminus ihedaden ufela  — A9lik bera safi ? - eh a9lin g terminus ni bedat terminus a9dim - eh D'accord  amek  Ismik? — akhi tewilmara agma ? -amek ismik ? -Lachmi Soufiane. —nasri ?- eh lachmi  Soufiane  - eh  lachmi  Soufiane? — Ih yakhi outewilara  agma. — Incha'Allah  -  sa7a.,2026-03-10T14:44:03.002478,unknown
appelle 467.wav,corrected,— Allo-chey3tet a jeune homme -an3am eh ihaddaden ufela ? -eh terminus a9dim - eh -sa7it - sa7a .,2026-03-10T14:47:13.476195,unknown
appelle 468.wav,corrected,Allo 7imaya an3am allo ..,2026-03-10T14:48:34.448780,unknown
appelle 469.wav,corrected,7imaya an3am ,2026-03-10T14:49:19.527807,unknown
appelle 470.wav,corrected,"Allo — Allo — An3am — L'7imaya l'madania? — An3am, ih.  — Ah?",2026-03-10T14:50:21.504019,unknown
appelle 471.wav,corrected,"— Allo ? — Ih, ih,  ketch idinan akdchey3er  — ah  ? — Ih,- otcheye3tara outcheye3tara - Kaverna Rougi - Kaverna aRougi ?  - eh ketchi ner machi ketchi ? -machi neki  Idouktoura  s3ant rdv ar  docteur Kaci. -conjer netta. — a s3it rendez vous ar ghoures  ? 3elmer congé  — Ih, athen congé netta . — Attaset ghoures a? — athen congé. — i dwa ynek swit ner mazel ? — Swirtt — swit ? -ih - aya bien ihi s3it zher a mourad asayi lah s3it zher a mourad . -Dachou hedrer didek dayi  normal ? — Ih. — D'accord,filaman  — filaman.",2026-03-10T14:58:11.812400,other
appelle 472.wav,corrected,— Allo? Allo? Allo?  allo oui ..  Wallah sem7art kan neghlet aya7viv  ..Sa7it.  iwech ketchi isilou3an ![voix d’enfant],2026-03-10T15:04:10.731647,unknown
appelle 473.wav,corrected,an3am? an3am  ? Amek  ? [voix d’enfant],2026-03-10T15:04:02.227831,unknown
appelle 474.wav,corrected,7imaya An3am allo ...,2026-03-10T15:02:16.650746,unknown
appelle 475.wav,corrected, — Allo? [voix d’enfant],2026-03-10T15:03:41.543895,unknown
appelle 476.wav,corrected,7imaya An3am allo ? ..,2026-03-10T15:05:36.076040,unknown
appelle 477.wav,corrected,7imaya l'madania ,2026-03-10T15:06:37.009581,unknown
appelle 478.wav,corrected,"Allo li pompiers vgayeth, allo? allo? allo?.",2026-03-10T15:09:53.871798,unknown
appelle 479.wav,corrected,Allo l7imaya lmadania .,2026-03-10T15:08:25.149684,unknown
appelle 480.wav,corrected,par exemple wiyi outrepondinara ,2026-03-10T15:09:47.140652,unknown
appelle 481.wav,corrected,allo l7imaya lmadania  ....tech3el ... tech3el g dounithik aa esme3 numéro ynek athen da ghourner  toura asenla3ir i la police ...,2026-03-10T15:11:46.559240,unknown
appelle 482.wav,corrected,Allo- An3am . — Kayen 7ari9. 7ari9a f 7ey 19 hadek ,2026-03-10T15:13:41.775369,unknown
appelle 483.wav,corrected,Allo? Allo? Allo? ,2026-03-10T15:17:20.309765,unknown
appelle 484.wav,corrected,Allo — L7imaya  An3am ? . —  t regetit ?  — trejeti ? ,2026-03-10T15:17:15.429579,unknown
appelle 485.wav,corrected,Allo oui?  labass? [voix d’enfant],2026-03-10T15:18:16.141705,unknown
appelle 486.wav,corrected, L'7imaya An3am. ?  13 53.,2026-03-10T15:19:15.916963,unknown
appelle 487.wav,corrected,7imaya An3am allo allo ? allo ? ,2026-03-10T15:20:44.675800,unknown
appelle 488.wav,corrected,l7imaya an3am .. mok ya mok   sma7na berk [voix d’enfant],2026-03-10T15:21:53.131873,unknown
appelle 489.wav,corrected,— L'7imaya l'madaniya an3am. —outesinara ah9rebi a mama eh erwa7 iyad ar ghouri  [conversation en arrière-plan] . — Allo? ,2026-03-10T15:33:35.239188,unknown
appelle 490.wav,corrected,l7imaya An3am ,2026-03-10T15:34:33.382670,unknown
appelle 491.wav,corrected,[voix d’enfant],2026-03-10T15:45:42.498917,unknown
appelle 492.wav,corrected,Allo... pardon... Allo.. pardon monsieur l'pompier pardon...,2026-03-10T15:36:37.341657,unknown
appelle 493.wav,corrected,allo  Salam7ebu ?  labas [voix d’enfant],2026-03-10T15:37:36.301235,unknown
appelle 494.wav,corrected,7im..,2026-03-10T15:38:28.311041,unknown
appelle 495.wav,corrected,l7imaya An3am....[conversation en arrière-plan],2026-03-10T15:39:21.844716,unknown
appelle 496.wav,corrected,"Allo, Allo. — An3am. — Allo, allo, allo.  Allo, allo  [voix d’enfant] — Esma3..",2026-03-10T15:41:25.454706,unknown
appelle 497.wav,corrected,— Allo l7imaya an3am? [voix d’enfant],2026-03-10T15:42:10.091756,unknown
appelle 498.wav,corrected,protection civile oui Allo Ah.,2026-03-10T15:42:45.116349,unknown
appelle 499.wav,corrected,"protection civil ,Allo Allo",2026-03-10T15:44:14.022226,unknown
appelle 500.wav,corrected,Allo L7imaya An3am ... Allo allo allo allo [voix d’enfant],2026-03-10T15:45:13.610715,unknown
appelle 501.wav,corrected,Allo... Azul... Azul... Allo... An3am... Allo... An3am... Allo Allo  Allo Allo [voix d’enfant],2026-03-10T15:46:31.162062,unknown
appelle 502.wav,corrected,mselkhir del ilyas a ? allo ,2026-03-10T15:48:26.122584,unknown
appelle 503.wav,corrected,"— Allo?
— Allo lhimaya an3am?
— Yemma rahi tsar3et hnaya  c'est bon c'est bon.",2026-03-10T15:51:02.729292,medical_emergency
appelle 504.wav,corrected,7imaya An3am - Allo [voix d’enfant],2026-03-10T15:52:14.388187,unknown
appelle 505.wav,corrected,l7imaya an3am allo ? - [voix d’enfant] - Allo ,2026-03-10T15:53:31.599598,unknown
Appelle 402.wav,corrected,"sedou9 ? -  g la pompa l'essence aqlin dhina - la3iyasen iwe9voun  iwesh ousensewertara agma ? - welleh maslir ? - iwesh ousensewertara - Rou7 a doubler  iRou7 a doubler  outhizrara  it3adda i asumi - ah d'accord  ah asumi 3labiha - asumi idoubli oumbe3d twehirased ouytalara direct ar ghouri kan  - D'accord, tura asen3awder agma toura asen3awder  - la3iyasen kan toura rapide  - D'accord ih .",2026-03-10T20:53:25.318788,unknown
Appelle 403.wav,corrected,"Oui  seddouq ? - l'ambulance ner - anda trouh l'ambulance nwen ?  - L'école primaire cherdud Mouloud. - achou khedmem ?  Malade? - aaah un blessé, ighli g lvisi - Iblessé?- Ah - eh, ismis? - Bekkouche. - Bekkouche?. -B -eh  ruh, Bekkouche. - B-I... Bekkouche. -  eh Ruh, oumba3 ? - Ahmed. - Ahmad. chhel gel 3emris- 10 ans -achou thiwghen ? - is3a Enflement l'œil droit. - Enflement? -eh. -chhel sa3a itle7qem ?  - 42. - chhel sa3a tfoukem ?- 07... - tkechmem 15:12.-12  -Sa7a.- Sa7it.",2026-03-10T21:30:02.139682,medical_emergency
Appelle 405.wav,corrected,"nirakd feu d'appartment - anwa wamkan? - anwa amkan aaa  4 chemin, daw l'pont - gachu i ithech3el agma? -nirak thech3el g  l'appartement. - wachou l'étage? -  deuxième étage. -9ème? -eh - 9ème étage, d'accord agma - sa7a sa7a .",2026-03-10T21:32:07.760203,fire_building
Appelle 216.wav,corrected,"An3am   les pompiers? .. An3am ... A dagi cabinet Dr  Sahnoun... c'est Dr. Sahnoun qui vous parle. .....Eh wachou  la commune is3it a doctor? ....matchi a9lin dagi gu9bou, en face sbitar, à côté sbitar, Dr. Sahnoun, gastro... Eh Ighliyi umudhin dagi lcabinet, un cas d'hypertension, il est impossible d'évacuer ilaq atruhedh ar les  urgences......Donc Dr. Sahnoun ge9bu yakhi ? ...Dr. Sahnoun, aqlin anda igela dagi touati   zath l'hôpital la clinique d'urgence la cité des 24 logements,   zath sbitar..... Eh, d'accord, parce que nukkni d-pompiers n Bgayeth, donc je ne connais pas... Ah, les pompiers n Bgayeth le  14..... eh... ch7al fkiyid  numéru les pompiers ne9vu asenla3ir?.... Aru7  034 18  .. arju Kan admarkir gla3nyak  .. aru7 ...18 .. 18 .. 75... 75 ...  68 ...68 Yatik saha... merci bien... sa7a... bon journée... sa7a.",2026-03-11T12:21:34.788039,medical_emergency
Appelle 217.wav,corrected,"Salam ...S'il vous  plait zemrem atasemd a  les 1000 nes3a malade tamgharth   outrispirara bien atensali a l'hopital ?  - Les 1000? - Eh, l'bloc B13, zath docteur Benidjer. - Zath wachou? - Zath docteur Benidjer -  anda yella docteur benijer ? ..Wahid la ligne zrit abridH ame9ran   bach atrouhet ar   royal u9bel ma tle79et  gher  Bouttmer ni , les bâtiments ni foubrid, les blocs ni foubrid, l'bloc B13. - Wa7id l'rond point, troisième rond point akemlen  abrid ni  a royal aa ? - eea rond point nni     bach atalit a la3zib , outkmiltara a la3zib atkmlet abrid ni am9ran i tawin a royal  . - Sa7it rond point ni, après ad ternout a la route a  ? - atternout ghezath, 7acha  ma toufit yiweth la plaque docteur Benidjer, bloc ni zathes, bloc B13. - B13, woubrid akhi ? - woubrid ih  . -  aya D'accord, inasse i 7ed aghedi3asse din g  oubridh . Nom de famille amek ? - Amek ? - Nom de famille amek ? - Bouich. - Bouich? - Eh. - eh D'accord, inasse 7ed adi3ase  dina g bera . - Ok d'accord, sa7a ",2026-03-11T12:30:22.166616,medical_emergency
Appelle 218.wav,corrected,"Allo ? Eh, zeth djame3 tZalith aa ... abrid ni  n tazeboucht  wanisa Boukhiama aa  ? ...Khati, djame3 n Tzeboucht.... djame3 n Tazeboucht, ismis i  l djame3 nni, ismis ? Bnou Raba7 aaa .... An3am ? ... Omar Bnou Khattab  aa ? ...Eh,  voila ya3tik esa7a ih tri9 imsawen ...Dina aaa ? ..Eh... g khamis itech3el ner g berra ?.. Eh,  tech3el normalement g contour ni  n berra ... Contour nni g berra igela ? ... Eh..... D'accord. C'est  Urgent ayigma  attach3al toura iydlou3an ...  ih D'accord agma D'accord ih ... Barakallahufik agma  sa7ite... sa7a ",2026-03-11T12:34:36.531679,fire_building
Appelle 219.wav,corrected,"S1: Zdakhel ? S2 :  portaille imsawen S1: Zdakhel ? S2: imsawen  imsawen g portail imsawen  S1: s la moto ? À pied ? S2 :  Khati athen ighli À pied kan, salam a3likoum S1: D'accord S2: Salam A3likoum  S1: Salam oui S2 : Les pompiers ? je suis medecin  gla3nayak athen iwtha a9erouyise gel 9a3a   i3el traumatisme crânien,athen irou7 ikel  . S1: D'accord ih. S2: Sa7a, S1: sa7a",2026-03-11T12:41:52.180426,accident_pedestrian
Appelle 220.wav,corrected,"ighli g tonobil dayi  deg Oulad Mansour. ......Marki kan l'numéro kherrata sfahmithen wich9a .... Marki tchou  l'numéro kherrata... 034 18... 034 18... 51 21. ..034 18 021... khati, 51 21.... 51 21. Merci bien.... Blamzya.",2026-03-11T12:45:30.808935,unknown
Appelle 221.wav,corrected,"Dachou ilan dina ? ... tamgharth tes3a, oumbe3 athen tes3eda sebhayi aparament   l'parapet-nni tamma... Anda exact g Ihaddaden wadda? .....tezrit anda izder collégue nwen rachid  Abas...eh singhara  ou3limrara anda izder .....zeth oukham nsen exact zeth oukham n rachid abas  ...... eh fkared repére akayi  aseyed ? .....Djame3 nni iheddaden  n wadda ahid ladodane nni ..waternout atalit atkemlet atalit zeth chwiya ...... ahid la dodane anli g uVrid n'am9ran? ........atkemlet sanssa it3eday   lbus, tallitara gezbou9 nni akayi ...ih ih ...  Ihaddaden wadda, atkemlet  deg vrid tallitara gezbou9 nni... Vrid nam9ran? ...Terminus? .....U9vel Terminus, u9vel. ....Avant  Terminus. ...Anda tella  l'arret gharnase l9ahwa...ih ih D'accord aseyed , 3asared  afred gher berra 3asared dina .. Inshallah ih , sa7it ayigma....D'accord sa7it .",2026-03-11T12:56:31.746218,medical_emergency
Appelle 222.wav,corrected,"Salle l judo  parce que il3eb uqchich judo oumbe3 ighli une3lim irez  une3lim itgami aherek fttikelt - Anda anda? - la salle judo g Aokas, gher sou9. - Ru7 am defker numéro n'Aokas la3iyasen . - Ah d'accord, m machi la protection civile n aokas ? - Khati , n Bgayeth. - Khati brir thin n aokas? - Eh, ru7 ekteb. - Ekteber ? , asber.",2026-03-11T13:01:46.432446,medical_emergency
Appelle 223.wav,corrected,"Protection civile oui .... Allo...an3am.... ne3mak l khir  les pompier? ...An3am....Aki3iyech rebi  tzemrem atchey3em l'ambulance en urgence gher la salle Abderrahim.... anda tella la  salle Abderrahim? ...La salle Abderrahim  akihrez rebi  khsev....Dachu igellan? Dachu igellan?.... Je pense il y a une dame, elle est très... wakila chute... wala ma3elmer Aki3iyech rebi chey3emd l'ambulance ..... mais a madame, sfehmiyid , dachu igllan? elle respir, khati? Inconsciente? Consciente? .....Ah wala la perte de connaissance, ou3limrara  ner temouth ner tteder akihrez rebi  chey3emd l'ambulance   .... Anita la  salle Abderrahim? Tinna dayi g ireyahen?....g  ireyahen, tajdidt nni  la nouvelle salle.... D'accord, ah.... khsev akihrez rebi . ..D'accord.",2026-03-11T13:04:56.514559,medical_emergency
